week_number,start_date,start_time,type,name,distance,moving_time,elapsed_time,average_speed,max_speed,total_elevation_gain,average_heartrate,max_heartrate,average_cadence,average_temp,pr_count,average_watts,total_photo_count,achievement_count,kudos_count,comment_count,athlete_count,start_latlng,end_latlng,map.id,map.summary_polyline,date,month
31,2023-08-05,09:23:11,Ride,Morning Ride,107.818,248.73333333333332,248.73333333333332,26.006400000000003,62.805600000000005,895.1,137.0,165.0,80.0,17.0,0,127.0,0,3,36,2,1,"[53.762557581067085, -9.80527631007135]","[53.76254215836525, -9.805139852687716]",a9587123476,}ncgI~azz@`AkFwCyZkCaz@lVoDnS}X|J{XlLaAzStF|PjOxd@f@hK~AvKnHlG_BvEtDhDfRzMrZ`MbMjhA|Rlj@rR~QuAhR~]rDdBrd@}TpEo\jHqP~DkUjJuUjL}MvAa@jG|Jho@jK~VoS`Uc@dViY`FqAbPcZvCyNnKyX`ImMjFqDtG}OdPkSfPw[nU{YpKeh@`BuBdOh@p_@{Lhh@zHjJtJnc@`RjDfKlErAnLwHpLbAjYqGtd@jAnGcq@bHcJtF}g@oBqfAgEahAQuk@vC{U_@eP{A{M{Ki\yHsa@cO}b@qNqHqFoRqOsNoBuEtAaGbQ}BrGkHlI~Kp[~BhBdDVfHqKtUmAjIrOnm@tQrYrVzHpHxGlLjBr@tHcArOlI~TiBlTgHdQWtKeHhd@g@d`@uFrm@oBbNfG`}BlIvu@fOvp@jP~O|WlEdUp`@x@hMtHlRjLhPtQlIpLhPpMvm@J~U_Af_@ba@dfAjBdc@zErKvFx]tFhr@Lbb@sD~QzF|_A?~U~Izp@StQfGlMRlKcBpOvLv[qApTf@ha@wB~[iBxtAwJb_@pBxKL`MoDhZ|R`p@dClTjDdJ^~P|I~RnFzXgDlLoFjFe@~J}MhYmNlEmE~Lg`@CeMuGm`ApRus@`AmH}ZyJaEsAyR}BiIkAkW_NqD{CwHkAo]{C_ShIsjAcFaNcBcM[qR`BkWeHoMkAwXgEaFyCqNoLiRcOeRwEqcAiCcLaJeQjEsv@`P_q@tBy`@hQySdPs]rC}QjEyJ`NiMlAkHsByWzEkSz@oPrYso@dNwm@tJ}s@l@_\nDmWBgYrDcj@|G{d@gKkTcBaQ_Tc_@{Iu@_P}EmPwQeRqaAqFys@sEynBlBiLlF}i@v@ee@fHgc@JwJtHuQfBgQyI_XhA}Qm@wEuKuAqJcImTkGwE_EoKoSgPun@|@aIbL{U_@kI}AiCq[sBcI}KcH|HyP~BmA`GrQdRlGhTnOxIbOrc@rHda@lFpL`Gf_@RjOuCdUV~k@jEfhAhBddAuFli@gH|IgHlq@}b@}AoYlG_MoAeItHqCNaE_Bk@oFyBoCad@}RkIcJgG^_`@uIk`@lMaMeAyCxCuJxe@oXt^o^xk@mHjQwE|C_JrNcKbXsCrN_Qb[_Ev@oVzYqU^mWnSul@wJuJ{KyLnN}JrVcEpUsHpQ_Eb[ud@pTiDiAgSa_@aR`Baj@qRwnAgWqj@|GaXgH}g@}]sXsK}ZnN_ClDcBlSTx_@k@nFaIxQcOvSuB|I}D{A}DgG|DuT,2023-08-05,8
31,2023-08-04,12:26:00,Walk,Lunch Walk,9.7872,112.9,121.6,5.202,8.5536,124.7,93.2,135.0,58.3,25.0,0,,0,0,0,0,1,"[53.76226865686476, -9.804723020642996]","[53.7627087906003, -9.805123591795564]",a9581394978,cmcgIp~yz@AqAI{AKw@Ag@KkBOqAQcCo@gGKyAGY?_@Ca@Do@EoDEq@MwFQyCWiIE{C@a@Gu@Ic@YgEAq@I{@KyEO{C?sACg@QgBG_JO_ECsBGeDIg@UoEOyDEaCQmCG{CS_Fa@}EO}Dg@wGG}A_@iESiAQmBA[Ms@a@kEIyBO_B?cBIm@GiAi@}BkA_Dg@kBKOOq@Ei@GgCDwBGaAGU?YQg@]w@e@yAs@iBKk@_AoBI}@K[Yo@Sk@WwAi@kF[yBU}@YmBUgFYqBU}@WcD[{BC_@Ds@?gAG{AOy@QuAIsA?UIwBIYEA@AQCWMM?a@Qa@o@e@a@_As@q@YUBg@NAAM@{@Rg@Bu@Jg@Vw@~@u@^eAp@QBO?UDKC[f@_@nAQXm@f@@t@KP@VIr@Ah@Dl@AfAL|CN|DLfA?VAzAS`BAv@FbBCdB@nBAb@DTCVIX?PDlF?nBDp@S`CWpA?`@GtAe@jFIrBETGv@UtB@p@ENAVGPIt@Mt@KXG\Wr@KLI^_AhCO\aAnAM`@S~@IT@ZDTHJFCF@TQVBTHPRTd@Zb@\z@FVhAxBpAx@`@^`@PVCBCNg@TqA^}ANONJ^h@~@fBTXr@vAx@rATh@rApBdBzC`AtARPRZp@jCn@jBhAzB`@|@x@tAX`@FFz@`BV`@z@~AXv@J^^bAJd@bA|Ch@vBHPX~@j@~Bv@jCf@dCGV_@d@QRqA|@WTSX_@f@g@vAc@t@CRe@f@c@r@M\W^EJ?PZtBDr@Hf@D`AB^G^Sj@GTq@rAO^a@p@Uh@IDMVEL]b@Sd@CNKH]p@o@zB_@bBw@pBYZ]RI?k@TYPu@NWLOJ_@r@OD[Q_@O[UOUUQIEK@KJ?rAEJUH{@KEJ?DDN`BfD\bAh@l@lAfBv@vBRr@Td@r@|B\~ALfBDBDT?f@H~BEjD@r@Dx@BPrAfEx@nBp@vALf@Pb@t@`Ad@|@d@h@v@r@^TJBp@b@PFb@DLFvCtB`ARPN^Nl@LJFNPpAr@fBf@z@d@|@VVDv@ZZZLBLJPZL\NP`@|@PXRVNZPLJ?JMZe@Pe@FAd@eALo@HOTeAV_APgAl@}BD]H[Dc@AEQMMAECCI?@?KBC[P,2023-08-04,8
31,2023-08-04,08:24:52,Ride,Morning Ride,22.4402,47.93333333333333,47.93333333333333,28.0908,50.5296,185.2,146.0,169.0,82.9,18.0,0,142.7,0,0,23,0,1,"[53.76220562495291, -9.804553873836994]","[53.76261139288545, -9.805147228762507]",a9579856905,wlcgIn}yz@IyB_C{VS{CMoFoAk_@o@cMCiAD_@RQJEpC_@nDm@l@ItGa@h@GZMXUnAaB`CmCzEyGpDwF`@cAlJgXPUVGZBLD`B`AZJ\A`DmBXGt@@jBRnFlAvA`@v@ZdClA~@h@~ApAnErEbD|C`@Xn@TpHf@pBFnBAtCMnERpAAjD]j@?H?v@Rv@C`@B`ARfBZpA`@bAj@|CzBxA`Ar@l@NDN@`@KlAk@x@m@PINANBLFp@^xA~@t@j@NNR^Pr@XjD\~C^fBj@lBVp@tB|DtEbL~BlFn@bAhFjGf@^hBhAr@ZjA^dFpAxCTzD\fBH~DXrARbJtBtBp@jEbBlA^nARtAFdBRlG`AnA\dQfGtChAfEjB~Ap@fBj@fAZ`Cd@b@BbBUjAIpBC`BId@KxAg@TCJBXRv@tAzEhJlDjHxBxDp@fATZf@Z^L`@Db@EnAo@J@FHDN?PCf@m@bGqAbOMrD^bHF`BD`CKv@u@xAI`@Ad@Jv@@j@]~BUbDIl@g@fCeCvJ_F~LqAjCuAjBeCtCsBxCiAhBQ`@Ox@K|BC`AGhDA|CJp^GxAQdCmBrPy@vFMjAWrDYbGs@jUGnCB|EFnAVxDGdBObBc@tCkC~NkB|Ia@rBe@nDkAlKUzAm@tCi@rBw@xBsB`FOp@Kv@E|@@~@Lv@`@jAHx@Bz@A|@KpDLxG?v@KpAKr@mClLUpAAl@TfD?\Cz@[dCEt@@XFr@f@vDnAdQVvBLx@\vDPp@Rl@Ln@p@vIFjAT~BAp@Qd@{@lAKDKEQ[qAyDwAaDeBkD}AkD_AeBcDcFsAyAy@w@yAmAaN_LkKmIuBgBu[i[oHcHmBeBkKoImBaBiAw@u@e@gBaAwFiCk@a@e@e@aBmBsAeBy@qAm@iA}AuDaAkCs@_C_Ju\aB{GeBkIqAqFeBaG}A_FyBoGOm@UkAwBoPo@yGg@uF[yCuBoN]sBa@kBsBqH{BqH}DgLa@qBc@eEa@}EaB{PKq@Qm@Se@o@{@cKqMeJaL_GqHwEuF]]g@_@oEmCi@_@MMKQSm@GWuBuOQs@Wk@]a@s@a@oBy@_B_@oDk@qCYgJm@}Bc@wBm@gB_A_@c@wAsB_AyAGOAO?QJ[p@{A`@oAd@_CbBqHC]MEYJMA,2023-08-04,8
31,2023-08-03,17:01:05,Walk,Afternoon Walk,5.6631,67.65,75.13333333333334,5.022,8.604000000000001,53.9,91.1,127.0,57.0,24.0,0,,0,0,0,0,1,"[53.76241450197995, -9.805169189348817]","[53.76266394741833, -9.804990822449327]",a9576604500,ancgIhazz@HDBFC`@c@|AQ`AObAAj@I^K~@o@pCq@dAIt@@n@VXj@z@pA~Bj@d@RFjAP`A\VPBF@z@Cd@A`AM`AAhAGb@O\Gj@?\Ih@AACvCC\Q`@Cf@@r@Ab@U~AKnBg@hDIvAKj@InAQjAQ|CK~@EjBKf@Md@OvBKj@IlACXEFKLSNm@RO@sCvAi@R[Pk@TULa@LSLqAZ}@^WNm@TWLcCr@k@JUHeBf@aAHa@J_@d@YHeAvAYd@S|@IRW\WCg@QOUYw@Kw@UgAEGG_@Uw@KKCIAQi@uCo@sBQs@BGIOK[MOQm@u@iBGYgAiDUcAKoB[{BHZJhALr@HlAJTF^Tz@DZN^LTRn@FHHb@FPTj@H\f@tALTTt@`A~DJr@BBHZL|@X~@x@xBb@p@Np@B@h@MD^^lAHPb@p@JFVFtARRNLP?H@CHA`@XfB~AZEXQf@QXCJ?HFXHr@Bf@CzAd@dAd@TNb@BXKv@FZHb@ZNRPJRXj@^B?HKFSPsBCaCCYBk@?g@Hk@@cBFaADS?]Jw@?UFs@FkBLqBB_AHcAJi@DeATiC^aDHoAPqAD{@NiA@UP}AJwALaAHgBHc@B}@Hc@VsCJu@@_@Hq@@YFa@@k@Ny@BiANwAA]Hs@Ak@BWZqCBaAL}BAy@WIKWKK}Ag@eAm@IU{@iAgAiBW[GO?KXgAXs@HODULYPs@d@mCCOBQZqAf@}CAKYMOCCGGECO,2023-08-03,8
31,2023-08-01,19:57:48,Walk,Evening Walk,4.6873000000000005,51.4,51.95,5.472,8.8128,30.0,99.9,139.0,58.7,26.0,0,,0,0,0,0,1,"[53.33847317844629, -6.552010830491781]","[53.338740058243275, -6.5523777063935995]",a9564619915,mtpdIbu~f@D?@AHQ@IAYMgA?s@GuAFcAVqA\k@NM^i@x@a@LUHYHIzAZj@Tx@@DGFs@H_@Ds@BK~@{@Pe@H_@L_ARq@LiA`@kBP{AXkAJMJHSa@GU?i@GYQU]o@WYa@{@Oe@_A{AUYe@kAOQWs@o@qA[}@Wm@AKc@cAa@uAOKMWWo@Q]ECMHE?QU_@WQQMWGWOOO?QHQ[s@y@u@e@IKq@_@SUSESQkAs@g@s@Wm@SMMS_Ao@u@nBS\MDe@n@y@pBIFKZ@Jo@nAG^M\KPBUJ[IXYj@Gl@[ROh@SVKVGZ[p@GXY\IXEDGBMNOZUVo@~@IVMDU@ECYBe@Ni@Ao@Um@Oe@Oa@YwBg@WEoAJUI]B}An@UPc@Hg@\oB~@g@b@W`@]\w@pA}@bAm@j@ILM\GJQHg@h@_@h@Q^Fn@GVX|CLjCPlALzAV~AHVR|@l@|ATx@L\b@t@RNf@RFRLN`@NP@TPTF~@CZHL?fAQTFHFH@p@QVCNI\Iz@Md@KVCj@QBEZAZGhAe@dAUz@_@P?r@Oh@GJ@HBLRDVF~@VxBd@`Cf@jBh@lA\l@nAfBb@b@p@|@\`@XPf@h@LKHAVHZRXf@VPHGXc@d@aARw@b@sA\KFIJ]DGN?LN^NJNzAfA\MHO\oAJo@Ng@JM,2023-08-01,8
31,2023-08-01,16:24:00,Ride,Afternoon Ride,28.083599999999997,54.516666666666666,56.15,30.9096,46.7568,79.9,135.6,164.0,91.7,21.0,0,151.4,0,0,21,1,1,"[53.33869990892708, -6.552197998389602]","[53.33882471546531, -6.552304280921817]",a9563151276,{updIfv~f@]JCE?KPg@`@I|@FLP^pBn@~BFj@?p@[lCu@`FStB[bBE^@\T\`D|CtC~CpAbB|AxC`@nApKlWx@~BzArDd@rAl@vBbAvGfBpGh@`B~AxDjCnHd@dAj@z@nEhEvAdC~A`DbApCpE`VVdCDrAElBIt@Ol@}@xCYzBUxDKdDBZLr@Tl@nBhD~AdBf@p@|@zApAjCvBlCRj@Lp@t@vFDz@Av@g@fFa@`Gq@vLOtFEjEBlEJ~E\fHRpC`@fEfAtId@|CNb@\f@J`@GlBB`Cn@nN^xD`Jrq@j@nE`@~DPjF`Af^XfETfCd@lD^rBfHvZhCdKdClKjG`WrLve@vAzEtAtDxAhDjHlO|j@lkAfXbj@`Ybl@|@~@XlAVt@~CjGl@|ANh@n@zCn@xDh@nCUTs@DgDx@sFhCaA\cEh@w@Bs@I{Bg@oIeAc@?c@L_@V[b@wLpWkA~Ay@l@}AZ{Eb@mBp@wQlKqMlHkBv@qBV{Aj@sAdA}DbEu@l@wAl@sARmBE_Be@iGaD}Ac@oBQ}BDiLdCmBN}BBm@A}Ee@cI{AaCo@}E}AgHmCkD{A_D_BuDyBqCiB}EyD_I{GyDyB{GaDgBq@qGsByBi@yAG{JFkLT_CLsIx@YMMe@oA}PUsPEyNEsBaAmPeAcIm@kD{G}\s@uCa@aC_@qD]uH_@mOm@kLYgDc@wC[kDMwCLcFIkDIm@}@}Cs@gDs@oC_BaFQgBQ_D[aCwGm[w@wEcB_Mk@aFYmDYkFSiBGiDDsCRyBtAsIHs@Bu@Eu@}@_HcC{Pe@{DKuACwADsBj@kI\qD`@kCfF{UNsB?{CEaDDyNWeHDkAJq@d@qBnAqCp@yBLaAH{B`@mCn@}B`AyAz@eBl@qBj@cDjDmWr@eGtB}WQU@IJK^BLWBOBcA?wDNgCX}Bt@eFtAwDRs@De@]}AMaBEsABu@h@kDBo@Im@o@oBMs@OeCW{CSeAUa@[YqAy@Oe@Am@Jg@r@gCX_Bl@uEdCaJzAwGBm@Em@[qA{C_Kg@oBg@cDQeB@w@DQPUjGuCbFkCtC_BZWVa@HWPsAB{By@kQ^kDFuA@uCI_EDaAN{@`S}q@tEkOxA}DDEZATL~C`DtFlGTDPWb@qCJ}Ah@iE\}CBm@AU{@qCYgBO[w@Q]PG`@HF,2023-08-01,8
31,2023-07-31,19:45:13,Walk,Evening Walk,4.5309,45.35,47.36666666666667,5.994000000000001,11.692800000000002,171.0,98.8,120.0,62.0,27.0,0,,0,0,0,0,1,"[53.33845884539187, -6.55146986246109]","[53.338693119585514, -6.552401930093765]",a9558087619,itpdItq~f@?eAE_@?]BiAD]Ng@f@u@TQPY@KTYNGJ@HIZk@HC^Rd@JRC@GZLPDRCLIJ?BEXgBJ]HQNQ`@m@n@}CJWJiAZkBRu@\kBFMBAJHAAOY[Yk@_AIe@?[c@y@WeAc@y@M[}@yAOg@OQ[oAWW_@o@[aAGYKQ]_@KUKi@K_@e@q@y@k@MOAKOUSM{@y@Ma@[Yc@M_@Ym@]EEIUKKw@k@o@o@WSOQ_@WWK]W]S[e@c@SAFUZa@`AILa@`@k@|@}@|BQXe@fAOx@W|@EHULUf@IDOd@I`@[j@Yl@]f@g@bAUNQXo@x@UD[GgANW@YK}@c@MOa@IYMU@WIWQSGKAM?_@LW@QIg@NU?a@CQFk@Lu@`@O@YLMJ{@b@MJ_@ROBQNa@l@MZY^k@hAw@bASLq@v@IVKFC?OHoAjBFf@AvAFv@DhAXnDJf@@\LbALh@^zAn@lBXh@Z~@T^PVr@d@TRl@?JPRFjBP^C|@QJBPNF@N?ZGh@AZG~@]XGh@U\KpAKt@SLATOVKn@Ql@I~Ac@HBDJRrAZpCHZJz@`@vAFFNCF@FJd@bAb@n@Z|@TXNDPNVLLRPd@b@n@VVNJF@LTVXr@h@V`@JDNGZ_ANWRm@LQl@wA|@e@PBl@NNLRJ`@n@LJD?Z[R[l@gBDc@@AFF@DNQ,2023-07-31,7
31,2023-07-30,20:43:49,Walk,Evening Walk,3.3173000000000004,37.4,38.38333333333333,5.3208,11.844000000000001,13.0,94.1,106.0,59.9,27.0,0,,0,0,19,0,1,"[53.33874424919486, -6.552080735564232]","[53.33874760195613, -6.552395559847355]",a9552446858,cvpdIpu~f@XQLDF?DEFSAi@Mi@@kA?CFCBw@Fw@ZmBRa@XW^i@d@[HIVi@FEN?j@Pn@HTFVAb@MFIJo@V}@Zk@^_@DI\iBT}Al@gDRs@Dg@T{@PDa@s@EO_@a@EYFYAWq@iASg@@BYI?C@?BGg@_AAQOY?]Si@?Eo@s@IM_@cAw@mAMi@g@gAI[Ys@G[Ui@Kc@KQOS]C_@Um@u@q@m@KASUQKAEWKWYYOGMQQ_@OSWg@e@IOa@U[Yu@_@IIGQw@IEC]_@CQMMEOGII\oBtCyAzCIPAJ[`@Ub@K|@_@^Wx@M\_@^KVQTMf@Id@Sb@Gf@QR_A~@W^MZ@xBDLHfB@p@?`@Il@GtA@|BCnAJrA@z@Bh@RvBFtCFp@BrBAd@BhAJx@JlBXfBTdANb@Rx@F`@dAxBb@l@j@l@l@~@b@X^`@f@n@F@NNf@p@RJNN\Nj@WVWVi@Z{@Jy@FULEb@[RGJFVBRFPTF@BLPPRLH?DGJCHUXg@LOLENc@F[@W@CR?@E,2023-07-30,7
30,2023-07-29,14:53:47,Walk,Afternoon Walk,7.7886999999999995,64.06666666666666,133.11666666666667,7.2936,21.657600000000002,718.2,85.9,138.0,52.3,31.0,0,,0,0,21,0,1,"[46.61033735610545, 11.891957893967628]","[46.60720990039408, 11.896201567724347]",a9544079828,qqn{GusqgAD}@C]S[_@a@a@g@AK@WH]@WDYL]NM\AXKZOR]b@M`@k@BIl@c@@aCMMGAI@KKQYKa@HKPCNKBGB]As@DIB?RJH?NKCEED?g@IGBECi@q@uJOeD{A_Xo@_KmBy]gEos@yAuWUcDPQEWBQQ?CAMBCAGKC[OSOIEkAQaCMm@Gi@s@}Je@kF}A_UW{CSaDu@yI[{EFq@LKN?HE]Y?IBGFGNINQHAP?DCJOH]Ke@QQg@[MQG[H_@CIE@BG?EBDMOMXBAHMFFF_@A]DMD?D\?LVRDHB@GGYOIHBPCHB^DHA@@^j@d@NRH^CLWr@c@x@KH[FEFGPGCI~@h@fFL~BHhBj@jGLfBHx@PzCDpCDx@V~DV|BRtCDPPbBTtEF`@^tDHrBDV?N@DF@HDBDDl@Rb@FFZH@^FDBAH\^xHr@fL|@pPx@fMRjElCrd@|@|PH`AnAnSvAtWNtBGj@IPCN@b@D\FP^XV@RCZOd@ATD\b@HRRZTHJJd@f@Xb@LEHSBWCPBaAJs@Lk@Xc@x@_@Ca@CQSPCF,2023-07-29,7
30,2023-07-29,08:47:29,Ride,Day 4 Pederu ,68.7176,181.11666666666667,276.43333333333334,22.7664,60.75,1047.0,51.6,120.0,75.7,20.0,1,134.5,0,1,38,0,7,"[46.61047104746103, 11.891715070232749]","[46.610285053029656, 11.892116982489824]",a9542596584,mrn{GerqgA\e@z@qBkAbCmBt@xBeAN_B_B}BLkCyAa@cT|AgEeBuEbBiHqAsC|BcArCLkFlB_FiHpInCqJkGEsU|N{DgAeGdFsFeM{JuFwLa@eB{IyC{EyHiD_EwDeKaCeMQiLgG{]kH_KgOeSwIcH{IkDqB}DtDwGgAmFbBcFg@cLnAkH_AuOrDeGsDoLjKwAzFuFtAo@lEkIxI{Fl@mFtFqJlAuF{CwRkCaN~AgDzHwFtHoMbJwBbMo\`ScFdTuDnAgBjDsEmEqEdCkDMmCfBiDfImFkCeApDkEqAsBbE_ErBwEIiF_D_Cj@{AfD_Dp@kCaGwB_ByFoNeFiB_DaFiF_@mDsC}LRkO`KoDsBaEqHRkDw@eDxFaShEaHpDcSpEaIV{CwAnCyInCGdDiDlHI|BuDvDkAvDfD}KuE|GcDjAg@fBbApEyFjJkCrIuKbJkBAoFbFqAFvNiRnE{N~@aW]cE|GoA|D}LjB{YQwJeIwJCsA|KAtHzDhBkCx@qEzAwOi@mOlDiUcFcFiAcMaBwCu@uETeJjDtFzBz@xBoKr@a@xGvOtKvItBHlAqBXiLdEgTxAwCIhFVtIbAxG|DpBhEk@nGwMrIoEhDpA~DcFx@aEdKkAlGmOfEUzHgFn\yKzSmVrH}QdCaNz@yHNkSnDkGtR{QhD_PQ{NzDwNjFsCdHyH`DuH|BiOhDmAzPqQvCkEjIaThM_O|BiFvHkFtNm]|Kq_@~I_LxGeCzJuMpD_J~CuCbA}HjEoItBqLf@gXnCkSjDuFvIsGlFkV`LmTrHo}@~HaXrDuIjKcH~CsI~LcEv@V{BKwKlEcCfIyLhKoE`MuFhQqHx}@kLxVoElTsIdGuErH{BhQq@xX_CdMuDhGeAdIcD~DwDnKcJ|L}AfBkFrAsIlKqKz]uNl]gIzFqBnE}NdP{F|Q{DtGkPfRaD~AaCtOyCrH_OjL}DtONdLkDjQsWd[}@vTeDbRaIzRuSbVwHbBmIrE}BrZ{MVqIfPsBpIsVvTeEnTkGdOqJ|J_CtHgIjKwDfRmOlUuFrQ}DhGkE~UmE`Hi@lEwEbMLYl@|@QfEbGnJbCpA|PqKxJQzDvC~Eh@hDtEfEpAvG~OvBnA|CbG~Ba@dBgDjBw@hGtCrEFpDyB|CqEtC`B|BmDxE~BpDuH`IaAjDoClFdEhAkCvEeCxEcTnOgIvKqHdCyMdMkItG{IlC{GbOmAlQnC|FtCvIqArEeFnHyAhIuIj@yDpFsA~AiGbE}BxDqFxB@tEjDbNoDv]PbFkBlGlAxDmDxC`BpHfJ|PvG`MnQn]rGdMfGvL`@hLvCzN|JlCbFnAjHrKBnHhDjCzB~ExKbHwDlIrB~Q_RtDt@}BnGRx@lGsHmBhEEnFtEgGbHfAlFsAlDpAvSoArBZNfCz@bD,2023-07-29,7
30,2023-07-28,13:45:48,Walk,Afternoon Walk,4.3048,88.45,112.83333333333333,2.9196000000000004,10.5408,363.0,107.1,147.0,49.8,30.0,0,,8,0,19,0,1,"[46.61044045351446, 11.891812048852444]","[46.610466688871384, 11.891841888427734]",a9537334325,grn{GyrqgAr@qAOFG?C_@HK@JDPNRF^DB?HDJ`@ZLNLHb@f@^TNRVRDHTLBf@HLBFEr@`@d@Zh@DNFz@F`@ALHb@Fn@J^JJ@TL\Dh@CTJb@GH@JLDH@FB@DDCACAHJ?LBNEHN`@Lb@j@LHVAHPPFHCH?FBHFE\PTFZLJBb@?GYWDSP^`@?ENEACJTPNXLFDRHFHCDFJADDCFBPCHLLDJGNNRAHJRNJDNDFZBHHAXAQALFP@LAf@DR?NN\@H@@F\`@v@HJj@VJ?Nd@XXP\d@`@n@fAJf@ABBJX|@BFJF|@xANZbAlAXP\Xp@\T@RFJ?@Cz@n@\Xb@z@CN@`@Cd@q@~@@JGJ?ZDJEj@Bd@Ib@GLA\C?HZCTD`@Ip@BFA`@@n@CLQVANIRCLC^@R?PIb@Bb@Hf@GTA`@EFG^EDC?CDOPC?AEAM@EC`@Bj@ELEd@MLUFE?AEMCI@MHM@ONE?CL?j@CHAA?JCJDNCTBDCYDSEa@BYHUVa@PAb@WPGF?LKFKAYBOBKFAP]?SPeA@i@Cq@Fy@EY?a@Lu@LY@eAHcAEW@a@CO@wAL]@aALw@JYDGJEDKDa@Co@COSc@MOa@Yo@Se@K]MQOc@i@QY_@]y@kAWUYm@_@m@Ka@Y_@q@kA[u@IOYOG@G[GKIYKKECG@_@UKAEGCIQUWs@Go@I_@BOA_@UOIKGCOw@i@wAKGCSMOAKMMGEKOSKGKM_@MMEMGAKQGi@S_@MAIDG?UWI?OKSYIGGA[[E?KGIB?C]WO?QEAKKCIY?SEM@a@COFK?C_@wAGo@MQEOC_@GQIk@Eq@IECYRa@LKFKXqAN_@P]\WLUDgAC}@DS?SCSICk@`@IJKAICSWGU?OWa@KIQGWAWTYP[Fk@\ODa@Ak@BGDK\G|@MTMB,2023-07-28,7
30,2023-07-28,08:42:57,Ride,Day 3 Just not happening today ,33.9725,116.21666666666667,184.78333333333333,17.5392,55.0332,804.0,142.1,178.0,69.5,19.0,23,120.7,0,52,29,0,2,"[46.61052863113582, 11.891812300309539]","[46.610937751829624, 11.891584312543273]",a9536095536,wrn{GyrqgAj@_@FeAIg@wAeB`@_CjBIzBgBnCNpD]p@_Af@oEv@{@jETtHi@vKeDjGgG`DVrBY`CmCpEiCbBeEfA@jBlBj@HbDo@vDVvHa@jBs@rJyJpAs@`Id@lU_JhAf@lJhAnAjAnBhJh@nAhF`HpA~CdGpE`GjPpDnDlBhExIx@fFhEpE~CpQxA`BlBtArGzB~FlAn@~Ek@|H`D|D~F~E|EdC|ErE~CrCf@bAbA`NxXbWvNlErCxE|a@Vt[Q|BqBvDO|AbB|P~AzEDbEa@tGo@mDs@iAsCu@qAbAeB~P{A`HOfEhCrKfAhK|BrGpExCvCdEt@pC?zFdDnFtA|EFnAg@jKWVJaEOaBu@eEUKOZPrIkAlS|@vLrAvFXfGeJsRe@FbA|DtBpTf@`J`ArDWDm@wAmBiI]YA~AdChRh@zA`C?rAzA~@ZAZsAp@wBeACj@n@~AtB^r@x@xAWiArBgCSSDKr@hAlA|D`@L^yClBwC{@g@f@h@bBIjC|@nC[`Ef@jCKjEGZQGcBkGSDRjF_AlHb@pBxAz@eDnAkAmHaAkAU_BUIUb@FfAn@jAF`Ac@jDJhFg@bA_BqAo@`A@zGj@v@z@P|F|IPdAKsAsFsIsBiADoH`@a@fAhA^Bd@w@E{F`@mDQwAo@qAH}@VFRpAbAvAlAjHjDiAA_@kAe@k@_B`AaI[mFnBpGV@La@JwC@u@i@}B`@oEgAiDLqBe@eBt@]tBz@|CwAJ_@[g@wDe@cA_ATm@|CCx@kAAi@eAXkA{@gBI][u@kCdClA~A]Fi@{Ao@}@kAqCGSs@mC}UNCdCdKp@lAZ[cAmDi@yJwBoTeA{CAa@xJfSVASkFyAkHy@{LnAkTWaHTM|@dGOxFf@aAr@qLaBaGeDaFBgGaAaDuC}DmEwCgB_FwAsLgCmKNsEdB_I`BkPx@i@dCh@`AdBn@rEt@UDq@EuMiBuFyAgOL}BhB_DTsD]s[}D{\P_Du@Jc^aSuNeZ}EyAmDkCgCyE{EaFcEeG}H{C_Ef@aASaBiCaC_K}BmC}PwA{EcDmA}AqDsB{GWs@s@oBcEsCoCqCsI{BaFwFcEcBsD{FcIaC_Lk@q@_K}BaCBuT`JyFo@_BNcOnMyH^sDYuD`As@WiBqBy@Is@f@uApD_EzBeCrCoGNmGpGgJnCkIz@}EUm@f@sAdGm@b@_HLcBrAqBVSNUhB|AvBC|AGZeBXOb@,2023-07-28,7
